goodreads_book_id,tag_id,count
5129,25765,127
5129,30672,127
5129,25167,122
5129,18318,120
5129,11497,118
5129,25150,116
5129,10063,115
5129,25191,114
5129,420,113
5130,30574,4490
5130,11743,565
5130,7457,248
5130,11557,212
5130,26837,205
5130,8717,125
5130,23471,122
5130,26771,114
5130,10059,111
5130,22743,99
5130,18367,87
5130,10064,78
5130,22034,60
5130,5207,52
5130,31667,50
5130,30521,42
5130,11305,32
5130,5751,32
5130,9221,30
5130,18045,28
5130,21989,28
5130,7404,28
5130,1416,28
5130,4949,26
5130,11590,23
5130,10644,23
5130,32586,22
5130,923,22
5130,31668,22
5130,18596,21
5130,26785,20
5130,31505,20
5130,18326,19
5130,27398,19
5130,1963,19
5130,22753,17
5130,30672,16
5130,28384,16
5130,26894,16
5130,28300,16
5130,18600,16
5130,20849,15
5130,17213,15
5130,23931,15
5130,18599,14
5130,31669,14
5130,15111,14
5130,5776,13
5130,10063,13
5130,22689,12
5130,24526,12
5130,28052,12
5130,10081,11
5130,450,11
5130,15169,10
5130,20282,10
5130,7422,9
5130,25647,9
5130,22758,9
5130,22733,9
5130,5870,9
5130,10197,8
5130,18318,8
5130,10093,8
5130,20731,8
5130,4461,8
5130,9477,8
5130,23466,8
5130,22816,8
5130,24960,7
5130,20774,7
5130,10641,7
5130,14764,7
5130,12948,7
5130,10210,7
5130,23909,7
5130,31557,7
5130,14752,7
5130,12869,7
5130,15362,7
5130,10658,7
5130,5775,7
5130,10067,7
5130,9959,7
5130,28014,7
5130,15873,7
5130,31672,7
5130,5090,6
5130,26897,6
5130,20781,6
5130,27556,6
5130,14064,6
5130,7423,6
5130,9484,6
5130,11978,6
5130,23040,6
5130,26816,6
5130,28341,6
5130,31670,6
5130,31671,6
5148,7457,3018
5148,11557,1450
5148,33114,969
5148,30574,910
5148,26735,545
5148,7404,526
5148,18367,325
5148,5207,324
5148,22743,309
5148,25114,284
5148,14370,273
5148,26740,179
5148,22034,174
5148,12315,174
5148,32130,149
5148,25438,106
5148,7423,104
5148,2277,103
5148,12948,100
5148,22753,97
5148,2313,92
5148,30521,91
5148,12600,91
5148,24960,86
5148,4834,85
5148,32917,83
5148,26251,79
5148,1642,78
5148,25191,77
5148,4949,75
5148,3885,75
5148,923,74
5148,25761,74
5148,18045,73
5148,26754,73
5148,29452,69
5148,1659,69
5148,2312,66
5148,26752,65
5148,30573,64
5148,25171,61
5148,26246,59
5148,2104,57
5148,21989,57
5148,20849,55
5148,32812,54
5148,6828,52
5148,18318,52
5148,11743,49
5148,4514,49
5148,9886,48
5148,7417,48
5148,8055,47
5148,20774,45
5148,30860,45
5148,33012,44
5148,26257,44
5148,20282,43
5148,32586,42
5148,7478,42
5148,21406,42
5148,14487,41
5148,33023,40
5148,7422,38
5148,11505,37
5148,13207,37
5148,5153,36
5148,33124,35
5148,25011,35
5148,442,33
5148,27535,32
5148,18292,32
5148,15169,30
5148,28964,30
5148,14379,30
5148,14552,29
5148,32906,29
5148,25765,28
5148,22689,28
5148,16530,28
5148,25234,27
5148,20824,27
5148,3371,27
5148,11798,27
5148,1619,27
5148,14403,26
5148,11590,25
5148,7852,25
5148,30635,25
5148,6953,24
5148,30672,24
5148,12290,24
5148,25150,23
5148,8067,23
5148,3271,23
5148,22944,23
5148,9147,23
5148,30590,23
5148,10651,23
5148,25149,22
5157,30574,17406
5157,11743,549
5157,8717,180
5157,22456,87
5157,22449,79
5157,11557,77
5157,5207,66
5157,8055,57
5157,8067,57
5157,22743,48
5157,22451,45
5157,6750,43
5157,22465,40
5157,1659,36
5157,9886,33
5157,22034,30
5157,4949,30
5157,1499,29
5157,22753,28
5157,9703,27
5157,9221,26
5157,1642,25
5157,21989,21
5157,12948,20
5157,18045,19
5157,29076,19
5157,2637,18
5157,9698,17
5157,22689,15
5157,32708,15
5157,18367,13
5157,32586,13
5157,3389,12
5157,20849,11
5157,3371,11
5157,25438,11
5157,11221,10
5157,25630,10
5157,22153,10
5157,15169,9
5157,18326,9
5157,30358,9
5157,5180,9
5157,22453,9
5157,23993,9
5157,20939,8
5157,20288,8
5157,5051,8
5157,15392,8
5157,500,8
5157,20774,7
5157,25151,7
5157,27535,7
5157,26138,7
5157,12940,7
5157,11665,7
5157,32726,7
5157,487,7
5157,12123,7
5157,24762,7
5157,30521,6
5157,14064,6
5157,9738,6
5157,923,6
5157,20989,6
5157,21689,6
5157,11243,6
5157,5481,6
5157,4959,6
5157,4968,6
5157,19316,6
5157,8069,6
5157,29045,6
5157,11776,6
5157,503,6
5157,31917,6
5157,615,5
5157,2277,5
5157,18318,5
5157,611,5
5157,10210,5
5157,24996,5
5157,10094,5
5157,19524,5
5157,32686,5
5157,1645,5
5157,25106,5
5157,30766,5
5157,11226,5
5157,22733,5
5157,22466,5
5157,14092,5
5157,24761,5
5157,9697,5
5157,27556,4
5157,8517,4
5157,24995,4
5157,1078,4
5157,22344,4
5157,2071,4
5171,30574,8318
5171,4949,214
5171,20939,166
5171,11743,164
5171,11557,136
5171,8717,117
5171,5207,114
5171,22456,100
5171,14487,62
5171,8055,50
5171,8067,49
5171,1659,45
5171,22743,44
5171,22753,39
5171,22465,39
5171,1642,36
5171,5051,33
5171,22034,31
5171,9221,29
5171,14467,29
5171,4959,29
5171,12948,27
5171,22689,26
5171,18367,25
5171,20774,23
5171,22449,23
5171,6750,22
5171,18045,21
5171,21989,21
5171,32581,21
5171,11221,20
5171,18326,19
5171,22451,19
5171,20994,18
5171,27847,18
5171,20849,17
5171,9886,17
5171,30358,17
5171,29076,16
5171,32586,16
5171,22733,16
5171,4985,15
5171,22453,14
5171,14064,13
5171,14764,13
5171,8346,13
5171,22153,13
5171,7218,13
5171,11978,12
5171,9477,12
5171,4968,12
5171,30766,12
5171,10210,11
5171,597,11
5171,605,11
5171,18318,10
5171,15174,10
5171,9484,10
5171,9951,10
5171,17213,9
5171,30672,9
5171,20926,9
5171,19524,9
5171,32686,9
5171,5481,9
5171,15392,9
5171,31103,9
5171,11249,9
5171,15169,8
5171,3389,8
5171,27535,8
5171,20989,8
5171,25148,8
5171,2104,7
5171,11505,7
5171,26138,7
5171,14552,7
5171,25149,7
5171,1416,7
5171,32708,7
5171,22816,7
5171,22459,7
5171,8070,7
5171,3371,6
5171,5444,6
5171,25147,6
5171,20288,6
5171,3358,6
5171,11643,6
5171,9638,6
5171,9147,6
5171,25630,6
5171,26697,6
5171,8069,6
5171,22452,6
5171,13703,6
5171,27041,6
5171,25152,5
5171,25150,5
5171,30373,5
5174,30574,2480
5174,11743,761
5174,8717,494
5174,11557,468
5174,14487,265
5174,6184,216
5174,5207,134
5174,4949,116
5174,6178,109
5174,22743,100
5174,11590,95
5174,22456,79
5174,22449,77
5174,240,74
5174,22034,55
5174,6186,49
5174,6163,45
5174,22753,43
5174,18326,43
5174,14467,43
5174,1659,42
5174,22465,42
5174,236,41
5174,22451,41
5174,6190,41
5174,6216,41
5174,6189,40
5174,8055,39
5174,5051,38
5174,18045,36
5174,18367,36
5174,6195,36
5174,12948,34
5174,8067,33
5174,18001,33
5174,6179,31
5174,9221,30
5174,22689,30
5174,1642,30
5174,24728,30
5174,11221,29
5174,261,27
5174,20849,26
5174,21989,26
5174,6185,26
5174,9886,22
5174,251,22
5174,20774,20
5174,18011,20
5174,248,19
5174,4959,19
5174,6187,19
5174,2104,18
5174,272,18
5174,15169,17
5174,18318,17
5174,14552,16
5174,1416,16
5174,11247,16
5174,11644,15
5174,30521,14
5174,32586,14
5174,11226,14
5174,11505,13
5174,14764,13
5174,254,13
5174,617,13
5174,27847,13
5174,24960,12
5174,27535,12
5174,20288,12
5174,29316,12
5174,32686,12
5174,4968,12
5174,30766,12
5174,608,12
5174,22153,12
5174,7457,11
5174,10644,11
5174,3371,11
5174,30672,11
5174,923,11
5174,9484,11
5174,6750,11
5174,15392,11
5174,22733,11
5174,11497,10
5174,20824,10
5174,11491,10
5174,19524,10
5174,25506,10
5174,23349,10
5174,25146,10
5174,22453,10
5174,17933,10
5174,21987,10
5174,3389,9
5174,14064,9
5174,9477,9
5174,10054,9
5176,30574,13313
5176,11743,456
5176,8717,189
5176,22456,83
5176,5207,77
5176,22449,73
5176,4949,67
5176,22743,54
5176,6750,48
5176,11557,41
5176,8067,40
5176,22451,38
5176,22465,30
5176,22034,28
5176,8055,27
5176,1659,26
5176,20939,23
5176,12948,23
5176,5051,23
5176,22753,22
5176,22689,19
5176,21989,19
5176,28920,19
5176,18326,18
5176,9221,16
5176,1642,16
5176,18045,15
5176,9886,15
5176,20849,14
5176,15169,13
5176,597,13
5176,4985,12
5176,18367,11
5176,22153,10
5176,605,10
5176,11221,9
5176,32686,9
5176,22944,9
5176,11243,8
5176,4971,8
5176,22453,8
5176,21406,8
5176,20774,7
5176,22352,7
5176,14064,7
5176,32586,7
5176,5180,7
5176,4959,7
5176,32708,7
5176,25630,7
5176,617,7
5176,22733,7
5176,19316,7
5176,3392,6
5176,30672,6
5176,25438,6
5176,1416,6
5176,32726,6
5176,615,5
5176,30521,5
5176,29076,5
5176,19524,5
5176,5510,5
5176,15392,5
5176,25146,5
5176,8344,5
5176,22466,5
5176,32688,5
5176,14083,5
5176,27535,4
5176,5444,4
5176,14764,4
5176,18318,4
5176,20989,4
5176,5481,4
5176,25106,4
5176,23349,4
5176,4968,4
5176,22816,4
5176,487,4
5176,22459,4
5176,11776,4
5176,22735,4
5176,11818,4
5176,10644,3
5176,26138,3
5176,27556,3
5176,18054,3
5176,3379,3
5176,8517,3
5176,25148,3
5176,11978,3
5176,9638,3
5176,22376,3
5176,9730,3
5176,12294,3
5176,20662,3
5176,1318,3
5176,22457,3
5176,20089,3
5180,30574,10336
5180,11743,384
5180,11557,113
5180,22456,74
5180,8717,69
5180,22449,67
5180,25647,50
5180,5207,47
5180,22451,42
5180,4949,37
5180,1659,35
5180,22465,34
5180,22743,31
5180,8055,30
5180,7852,25
5180,8067,23
5180,14487,23
5180,22034,21
5180,12948,19
5180,9221,18
5180,1642,17
5180,28384,17
5180,18367,15
5180,18326,14
5180,22753,13
5180,22689,13
5180,22153,11
5180,20849,10
5180,32686,10
5180,28204,10
5180,9886,9
5180,5051,9
5180,7116,9
5180,22453,9
5180,33114,8
5180,21989,8
5180,11221,8
5180,11497,7
5180,18045,7
5180,25438,7
5180,6750,7
5180,7557,7
5180,20774,6
5180,15169,6
5180,26138,6
5180,4985,6
5180,7077,6
5180,499,6
5180,11590,5
5180,2104,5
5180,11505,5
5180,3371,5
5180,27535,5
5180,2277,5
5180,30672,5
5180,15174,5
5180,3377,5
5180,19524,5
5180,28218,5
5180,22466,5
5180,4915,5
5180,28215,5
5180,17213,4
5180,5180,4
5180,5481,4
5180,30339,4
5180,22643,4
5180,11644,4
5180,22455,4
5180,605,4
5180,14083,4
5180,28183,4
5180,500,4
5180,12965,4
5180,3392,3
5180,27556,3
5180,14064,3
5180,18318,3
5180,32586,3
5180,14467,3
5180,25148,3
5180,25114,3
5180,12315,3
5180,22344,3
5180,1645,3
5180,22944,3
5180,25517,3
5180,31557,3
5180,30766,3
5180,22733,3
5180,9730,3
5180,25685,3
5180,25674,3
5180,30577,3
5180,22463,3
5180,23993,3
5180,829,3
5180,8654,3
5180,22457,3
5180,22464,3
5182,30574,11781
5182,11743,232
5182,8717,130
5182,22456,74
5182,22449,65
5182,5207,60
5182,22743,41
5182,22451,41
5182,14487,36
5182,22465,31
5182,11557,26
5182,22753,23
5182,9221,18
5182,8055,17
5182,18326,12
5182,8067,12
5182,4949,12
5182,22733,12
5182,15169,11
5182,1642,11
5182,12948,11
5182,1416,11
5182,22034,10
5182,22689,10
5182,21989,10
5182,20774,9
5182,20849,9
5182,1659,9
5182,6750,9
5182,22453,9
5182,22153,9
5182,14064,8
5182,14467,8
5182,11221,8
5182,18045,7
5182,15174,7
5182,5051,7
5182,5444,6
5182,22816,6
5182,22459,6
5182,18318,5
5182,25438,5
5182,31505,5
5182,11776,5
5182,11497,4
5182,27535,4
5182,22352,4
5182,14764,4
5182,18367,4
5182,5180,4
5182,32099,4
5182,30766,4
5182,15392,4
5182,2158,4
5182,22466,4
5182,17213,3
5182,2277,3
5182,9886,3
5182,19524,3
5182,9484,3
5182,11978,3
5182,32708,3
5182,25630,3
5182,8346,3
5182,9730,3
5182,12294,3
5182,22643,3
5182,5332,3
5182,10054,3
5182,22455,3
5182,22463,3
5182,22452,3
5182,3297,3
5182,15178,3
5182,4915,3
5182,503,3
5182,23975,3
5182,14083,3
5182,22356,3
5182,7557,3
5182,22457,3
5182,22464,3
5182,22454,3
5182,25152,2
5182,615,2
5182,27556,2
5182,11243,2
5182,487,2
5182,11220,2
5182,21948,2
5182,27951,2
5182,22794,2
5182,26699,2
5182,31818,2
5182,29911,2
5182,15276,2
5182,20780,2
5182,14069,2
5182,6440,2
5182,27537,2
5186,30574,782
5186,11743,500
5186,8717,210
5186,11557,98
5186,13856,98
5186,14487,80
5186,22449,70
5186,22456,69
5186,5207,60
5186,6274,60
5186,22743,59
5186,4949,40
5186,1753,39
5186,8055,38
5186,22451,37
5186,22034,35
5186,22465,34
5186,18045,32
5186,18367,32
5186,2224,32
5186,1659,29
5186,206,27
5186,8067,25
5186,32686,23
5186,18326,22
5186,7852,20
5186,1642,20
5186,22753,19
5186,21989,19
5186,17213,18
5186,21689,18
5186,9221,17
5186,15698,17
5186,6276,17
5186,30521,16
5186,19733,16
5186,199,15
5186,32586,14
5186,20849,13
5186,21437,13
5186,12948,13
5186,14467,13
5186,22689,12
5186,18318,11
5186,923,11
5186,26735,11
5186,11665,11
5186,3579,11
5186,11644,11
5186,2241,11
5186,14764,10
5186,30672,10
5186,19742,10
5186,24057,10
5186,32688,10
5186,15312,10
5186,5051,9
5186,17639,9
5186,2928,9
5186,22453,9
5186,22153,9
5186,32724,9
5186,204,9
5186,10332,9
5186,15169,8
5186,10197,8
5186,23802,8
5186,2242,8
5186,3392,7
5186,25151,7
5186,25150,7
5186,31656,7
5186,25438,7
5186,11643,7
5186,8683,7
5186,205,7
5186,32666,7
5186,25152,6
5186,3371,6
5186,27535,6
5186,20288,6
5186,11221,6
5186,10093,6
5186,3358,6
5186,26740,6
5186,24807,6
5186,20512,6
5186,22733,6
5186,8656,6
5186,20622,6
5186,1499,6
5186,2226,6
5186,2244,6
5186,8666,6
5186,2225,6
5186,25506,5
5186,29316,5
5186,829,5
5186,23803,5
5186,23804,5
5197,30574,18186
5197,8717,810
5197,11743,797
5197,7457,333
5197,14487,298
5197,11557,221
5197,5207,138
5197,1753,135
5197,22743,125
5197,4949,113
5197,26735,111
5197,18367,96
5197,22456,86
5197,22449,67
5197,7404,64
5197,1659,55
5197,14467,52
5197,22034,47
5197,1642,47
5197,22753,46
5197,22451,43
5197,22465,42
5197,18326,40
5197,25114,39
5197,28204,37
5197,26740,36
5197,18045,34
5197,18639,33
5197,5051,32
5197,12948,31
5197,2313,29
5197,2277,28
5197,12315,28
5197,1761,28
5197,21989,27
5197,24840,27
5197,9221,26
5197,8055,26
5197,9886,26
5197,24807,25
5197,28219,25
5197,20849,23
5197,14370,23
5197,9147,23
5197,1762,23
5197,33114,22
5197,15169,21
5197,2312,21
5197,4985,21
5197,9148,20
5197,24814,20
5197,28218,19
5197,20774,18
5197,8067,18
5197,14552,18
5197,21689,18
5197,25761,18
5197,28215,18
5197,7341,18
5197,17213,16
5197,22689,15
5197,32586,15
5197,923,15
5197,3371,14
5197,25438,14
5197,8517,14
5197,26752,14
5197,1758,14
5197,30521,13
5197,22352,13
5197,25145,13
5197,8656,13
5197,3392,12
5197,10644,12
5197,10304,12
5197,1750,12
5197,28014,12
5197,24960,11
5197,2104,11
5197,27535,11
5197,18318,11
5197,19524,11
5197,7668,11
5197,23349,11
5197,14764,10
5197,26754,10
5197,1416,10
5197,11978,10
5197,22453,10
5197,29401,10
5197,30109,10
5197,28183,10
5197,7423,9
5197,25149,9
5197,25506,9
5197,7417,9
5197,29388,9
5197,2326,9
5197,17721,9
5197,21159,9
5198,30574,3096
5198,8717,368
5198,11743,258
5198,11557,136
5198,5207,102
5198,1753,96
5198,22743,94
5198,7457,80
5198,22456,69
5198,18367,58
5198,22449,51
5198,22034,49
5198,18326,44
5198,9221,39
5198,8055,37
5198,11665,37
5198,30952,37
5198,22753,36
5198,2277,34
5198,14487,34
5198,22451,29
5198,22465,27
5198,18045,25
5198,8067,25
5198,12948,25
5198,1659,24
5198,20849,21
5198,1761,21
5198,1642,19
5198,21989,18
5198,2312,18
5198,22689,17
5198,20774,16
5198,24807,16
5198,30521,14
5198,2313,14
5198,31656,14
5198,14764,13
5198,18318,13
5198,26735,13
5198,4949,13
5198,21656,13
5198,20472,13
5198,27199,12
5198,21662,12
5198,32686,12
5198,11673,12
5198,23349,12
5198,1762,12
5198,923,11
5198,24960,10
5198,22352,10
5198,14467,10
5198,31505,10
5198,21660,10
5198,22733,10
5198,22153,10
5198,1758,10
5198,22238,10
5198,15169,9
5198,9886,9
5198,7404,9
5198,10210,9
5198,12315,9
5198,23802,9
5198,4685,9
5198,11644,9
5198,11590,8
5198,17213,8
5198,32586,8
5198,22816,8
5198,8656,8
5198,22453,8
5198,11643,7
5198,15174,7
5198,20797,7
5198,29316,7
5198,4718,7
5198,5051,7
5198,7668,7
5198,32724,7
5198,11305,6
5198,14064,6
5198,2271,6
5198,11503,6
5198,14552,6
5198,1416,6
5198,21665,6
5198,24840,6
5198,4680,6
5198,9477,6
5198,9638,6
5198,7654,6
5198,15392,6
5198,1750,6
5198,22478,6
5198,30950,6
5198,12290,5
5198,23803,5
5198,915,5
5203,30574,17343
5203,11743,2673
5203,11557,384
5203,5207,369
5203,8717,350
5203,8055,259
5203,4949,255
5203,8067,233
5203,6750,232
5203,22743,229
5203,1659,186
5203,22034,144
5203,1642,132
5203,12948,132
5203,7852,128
5203,22456,109
5203,9886,107
5203,22449,105
5203,22753,103
5203,11590,88
5203,18326,85
5203,19788,80
5203,2104,74
5203,32057,71
5203,18367,70
5203,20849,66
5203,11505,64
5203,22451,64
5203,18045,61
5203,21989,61
5203,22465,60
5203,25438,56
5203,9221,55
5203,15169,55
5203,20824,55
5203,27535,55
5203,5051,55
5203,22689,52
5203,33114,51
5203,1416,51
5203,32686,46
5203,24960,44
5203,17213,43
5203,24526,43
5203,20774,40
5203,20288,40
5203,11497,38
5203,11491,34
5203,9484,31
5203,4959,31
5203,19786,31
5203,30521,30
5203,2277,29
5203,18318,29
5203,11776,29
5203,9297,28
5203,32989,27
5203,32586,26
5203,14370,26
5203,2100,26
5203,26138,24
5203,14064,24
5203,15174,24
5203,30672,23
5203,5481,23
5203,9477,23
5203,4968,23
5203,30573,22
5203,14764,22
5203,8069,22
5203,3389,21
5203,22352,21
5203,11798,21
5203,23993,21
5203,18680,20
5203,11221,20
5203,9638,20
5203,25630,20
5203,8346,20
5203,9295,20
5203,3392,19
5203,22733,19
5203,11595,18
5203,11503,18
5203,31505,18
5203,4985,18
5203,25106,18
5203,22944,18
5203,6766,18
5203,1499,18
5203,7457,17
5203,25234,17
5203,25149,17
5203,20821,17
5203,1128,16
5203,19524,16
5203,15048,16
5203,12869,16
5203,24908,16
5203,22156,16
5204,30574,7189
5204,11743,943
5204,11557,215
5204,22743,139
5204,8717,135
5204,4949,105
5204,8067,93
5204,8055,89
5204,22456,86
5204,22449,82
5204,18326,77
5204,5207,63
5204,1659,58
5204,16664,52
5204,11221,50
5204,22753,49
5204,18367,49
5204,22465,46
5204,9221,43
5204,22034,43
5204,12948,42
5204,22451,42
5204,18045,40
5204,1416,40
5204,9886,39
5204,7457,37
5204,21989,32
5204,1642,29
5204,18318,26
5204,22689,23
5204,24908,23
5204,20774,22
5204,20849,22
5204,2277,22
5204,6750,22
5204,15169,21
5204,14764,21
5204,9484,20
5204,9477,19
5204,11226,19
5204,25438,18
5204,10197,17
5204,14487,17
5204,5051,17
5204,4985,16
5204,605,16
5204,3392,15
5204,2313,15
5204,30672,15
5204,22453,14
5204,22145,14
5204,7852,13
5204,20288,13
5204,15174,13
5204,3371,12
5204,14064,12
5204,31505,12
5204,22816,12
5204,487,12
5204,30521,11
5204,31656,11
5204,22944,11
5204,12869,11
5204,30766,11
5204,22733,11
5204,8344,11
5204,11219,11
5204,22153,11
5204,11590,10
5204,17213,10
5204,2312,10
5204,2335,10
5204,32586,10
5204,24997,10
5204,18292,10
5204,4959,10
5204,15392,10
5204,11247,10
5204,22735,10
5204,11505,9
5204,21437,9
5204,32686,9
5204,11644,9
5204,31103,9
5204,5444,8
5204,2294,8
5204,923,8
5204,3379,8
5204,11643,8
5204,19524,8
5204,31557,8
5204,25630,8
5204,16257,8
5204,10210,7
5204,20282,7
5204,9638,7
5204,28740,7
5204,20125,7
5204,11818,7
5204,20302,7
5205,30574,5513
5205,11743,633
5205,8717,257
5205,5207,100
5205,11557,95
5205,22449,82
5205,22456,78
5205,4949,69
5205,8067,63
5205,22743,59
5205,8055,43
5205,22451,40
5205,22465,36
5205,9221,33
5205,1659,33
5205,18367,31
5205,22034,30
5205,22753,25
5205,18326,25
5205,22689,24
5205,18045,23
5205,20849,22
5205,12948,21
5205,1642,20
5205,9886,17
5205,5051,17
5205,20774,14
5205,15169,14
5205,11221,14
5205,4985,13
5205,15174,12
5205,1416,12
5205,6750,12
5205,22153,12
5205,21989,11
5205,22453,11
5205,25438,10
5205,32686,10
5205,22944,10
5205,14064,9
5205,14764,9
5205,16171,9
5205,18318,8
5205,20288,8
5205,31505,8
5205,4959,8
5205,9147,8
5205,32581,8
5205,3392,7
5205,2277,7
5205,11243,7
5205,23349,7
5205,15392,7
5205,487,7
5205,9484,6
5205,5180,6
5205,8346,6
5205,597,6
5205,22459,6
5205,20006,6
5205,11776,6
5205,2104,5
5205,3371,5
5205,22352,5
5205,12600,5
5205,30672,5
5205,19524,5
5205,29316,5
5205,32726,5
5205,30766,5
5205,617,5
5205,22816,5
5205,11226,5
5205,22733,5
5205,30768,5
5205,11798,5
5205,11220,5
5205,31103,5
5205,5080,5
5205,18377,5
5205,3389,4
5205,11505,4
5205,27535,4
5205,30521,4
5205,14487,4
5205,10210,4
5205,14552,4
5205,783,4
5205,1078,4
5205,12940,4
5205,9477,4
5205,25106,4
5205,14752,4
5205,12869,4
5205,4968,4
5205,20570,4
5205,5332,4
5205,11644,4
5205,8070,4
5205,14083,4
5211,30574,3735
5211,11743,1623
5211,11557,1269
5211,14487,658
5211,4949,273
5211,11590,237
5211,8717,193
5211,22743,181
5211,5207,157
5211,6184,156
5211,240,153
5211,15461,126
5211,22034,119
5211,18367,109
5211,18326,105
5211,8055,104
5211,14467,93
5211,236,84
5211,30521,79
5211,8067,77
5211,5051,76
5211,22449,76
5211,18045,69
5211,22456,69
5211,8656,62
5211,251,61
5211,2104,59
5211,22753,58
5211,30672,58
5211,21989,54
5211,15473,54
5211,7457,53
5211,15463,53
5211,1659,52
5211,14552,51
5211,27535,50
5211,6178,49
5211,15468,48
5211,32586,46
5211,11505,44
5211,1642,43
5211,1416,42
5211,22465,41
5211,28193,41
5211,22451,40
5211,17213,39
5211,254,38
5211,248,37
5211,9221,36
5211,12948,36
5211,4985,35
5211,923,33
5211,22689,32
5211,15453,32
5211,15169,31
5211,9886,31
5211,18318,31
5211,4959,30
5211,15472,30
5211,10197,29
5211,3389,28
5211,20849,28
5211,6190,28
5211,20731,27
5211,6186,27
5211,6189,27
5211,20774,26
5211,261,26
5211,4021,26
5211,1128,25
5211,11497,25
5211,2106,25
5211,3358,25
5211,9484,25
5211,15698,25
5211,20288,24
5211,25506,24
5211,31505,24
5211,19017,24
5211,6216,24
5211,6379,24
5211,22733,23
5211,3218,23
5211,205,23
5211,3371,22
5211,9477,22
5211,5066,22
5211,2928,22
5211,6185,22
5211,6163,22
5211,26106,22
5211,3392,21
5211,11491,21
5211,6179,21
5211,11579,20
5211,272,20
5211,23931,20
5211,15462,20
5211,13195,20
5211,19524,19
5246,7457,3082
5246,11743,1531
5246,7404,503
5246,11557,500
5246,30574,418
5246,18367,259
5246,26735,243
5246,240,200
5246,5207,188
5246,22743,182
5246,26138,182
5246,14487,164
5246,2313,155
5246,26256,154
5246,2277,143
5246,22034,142
5246,14370,138
5246,236,129
5246,7423,116
5246,25114,114
5246,2312,102
5246,17213,100
5246,4949,92
5246,26251,81
5246,251,79
5246,923,78
5246,12315,77
5246,26246,74
5246,1642,74
5246,18326,72
5246,26740,66
5246,22753,63
5246,1659,63
5246,3389,61
5246,21989,61
5246,25438,58
5246,7417,58
5246,10290,58
5246,9221,55
5246,13207,55
5246,18045,54
5246,3371,54
5246,7422,53
5246,26257,51
5246,14467,49
5246,31103,46
5246,22025,43
5246,31656,42
5246,3392,41
5246,32724,41
5246,254,40
5246,2287,40
5246,10197,39
5246,22027,38
5246,21406,38
5246,9886,36
5246,20849,35
5246,12948,34
5246,10210,34
5246,11643,33
5246,25191,33
5246,24960,32
5246,26752,32
5246,30521,30
5246,18318,29
5246,7478,29
5246,25761,29
5246,33114,28
5246,22689,27
5246,25151,26
5246,3358,26
5246,248,26
5246,20774,25
5246,13202,25
5246,26754,25
5246,5051,25
5246,13214,24
5246,29716,24
5246,30573,23
5246,11644,23
5246,405,23
5246,8717,22
5246,2104,22
5246,25152,22
5246,25149,22
5246,32686,22
5246,10644,21
5246,2271,21
5246,32586,21
5246,30635,21
5246,25171,21
5246,32378,21
5246,15169,20
5246,17217,20
5246,20811,20
5246,25150,19
5246,14764,19
5246,30073,19
5246,27669,19
5246,27656,19
5296,30574,2188
5296,7457,1172
5296,23743,805
5296,8717,313
5296,11743,285
5296,9886,253
5296,7404,195
5296,11557,165
5296,23727,152
5296,15048,127
5296,509,82
5296,30208,81
5296,18367,73
5296,5751,57
5296,26138,57
5296,17213,55
5296,7725,51
5296,5207,47
5296,15808,46
5296,22743,45
5296,22537,44
5296,31859,40
5296,30521,36
5296,15067,36
5296,7423,33
5296,30205,33
5296,5776,33
5296,10641,32
5296,7478,31
5296,10644,28
5296,10197,26
5296,4949,26
5296,10093,25
5296,22753,23
5296,29412,21
5296,15817,21
5296,25167,20
5296,30635,20
5296,14487,19
5296,14467,19
5296,26735,19
5296,7422,19
5296,26636,18
5296,3389,17
5296,1642,17
5296,10658,17
5296,10094,16
5296,7417,16
5296,10210,15
5296,32476,15
5296,11590,14
5296,5746,14
5296,22034,13
5296,3392,13
5296,18045,13
5296,1659,13
5296,371,13
5296,15798,13
5296,32586,12
5296,12680,12
5296,3371,11
5296,25153,11
5296,24960,10
5296,27669,10
5296,15362,10
5296,5775,10
5296,15169,9
5296,10932,9
5296,23763,9
5296,31430,9
5296,29716,9
5296,25152,8
5296,25151,8
5296,18318,8
5296,23931,8
5296,12663,8
5296,15816,8
5296,25149,7
5296,12315,7
5296,14370,7
5296,23764,7
5296,26964,7
5296,23745,7
5296,22733,7
5296,24575,7
5296,31864,7
5296,20774,6
5296,18326,6
5296,24995,6
5296,1078,6
5296,26740,6
5296,19524,6
5296,15060,6
5296,7472,6
5296,28014,6
5296,31868,6
5296,25150,5
5296,25000,5
5296,31535,5
5296,23838,5
5297,30574,358381
5297,8717,39631
5297,7457,18319
5297,11557,9811
5297,11743,6774
5297,7404,2968
5297,5207,1999
5297,22743,1988
5297,14821,1922
5297,11305,1540
5297,18367,1341
5297,11590,1265
5297,13446,1039
5297,17213,747
5297,22753,697
5297,22034,681
5297,509,664
5297,20811,487
5297,240,478
5297,7423,466
5297,4949,457
5297,10644,421
5297,5751,410
5297,30521,400
5297,21989,371
5297,26735,362
5297,5776,354
5297,31859,353
5297,1642,340
5297,9221,336
5297,7478,335
5297,14487,332
5297,10210,328
5297,10197,292
5297,20774,288
5297,18001,287
5297,15808,286
5297,236,284
5297,20849,271
5297,18045,271
5297,14467,255
5297,22537,251
5297,10658,244
